#                \hbar \omega(eV)     Re(chi) (e^2*a_0^2/eV) Im(chi) (e^2*a_0^2/eV)
     chi_3_1=  0.700000000000000E-01  0.678571428404762E+01  0.392974745958081E-02
     chi_1_2=  0.700000000000000E-01  -.317451788416375E+01  -.796494408236415E-03
     chi_2_2=  0.700000000000000E-01  0.111154256437156E+02  0.132154793963578E-02
     chi_3_2=  0.700000000000000E-01  -.202901378904968E+01  -.108231024095973E-02
     chi_1_3=  0.700000000000000E-01  0.554619269116198E+01  0.203203546971674E-02
     chi_2_3=  0.700000000000000E-01  -.216641823662756E+01  -.101274147317082E-02
     chi_3_3=  0.700000000000000E-01  0.241303818618171E+02  0.640127922928158E-02
     chi_1_1=  0.800000000000000E-01  0.999001671675731E+01  0.247611519734038E-02
     chi_2_1=  0.800000000000000E-01  -.369061901487703E+01  -.160839978074771E-02
     chi_3_1=  0.800000000000000E-01  0.678631501455597E+01  0.449208147829519E-02
     chi_1_2=  0.800000000000000E-01  -.317463968179841E+01  -.910421264631790E-03
     chi_2_2=  0.800000000000000E-01  0.111156277757377E+02  0.151052079589477E-02
     chi_3_2=  0.800000000000000E-01  -.202917925732173E+01  -.123716269713153E-02
     chi_1_3=  0.800000000000000E-01  0.554650348819091E+01  0.232260953052702E-02
     chi_2_3=  0.800000000000000E-01  -.216657312923592E+01  -.115756595095356E-02
     chi_3_3=  0.800000000000000E-01  0.241313609611088E+02  0.731659996712159E-02
     chi_1_1=  0.900000000000000E-01  0.999039214451859E+01  0.278620785195915E-02
     chi_2_1=  0.900000000000000E-01  -.369086286317168E+01  -.180984889247575E-02
     chi_3_1=  0.900000000000000E-01  0.678699599438886E+01  0.505479252330334E-02
     chi_1_2=  0.900000000000000E-01  -.317477774201612E+01  -.102440496420265E-02
     chi_2_2=  0.900000000000000E-01  0.111158568877881E+02  0.169956584907526E-02
     chi_3_2=  0.900000000000000E-01  -.202936682620945E+01  -.139210995345584E-02
     chi_1_3=  0.900000000000000E-01  0.554685577059957E+01  0.261329697484275E-02
     chi_2_3=  0.900000000000000E-01  -.216674869796592E+01  -.130244931608256E-02
     chi_3_3=  0.900000000000000E-01  0.241324707446965E+02  0.823226182968822E-02
     chi_1_1=  0.100000000000000E+00  0.999081183227365E+01  0.309650487252245E-02
     chi_2_1=  0.100000000000000E+00  -.369113546301787E+01  -.201143906824743E-02
     chi_3_1=  0.100000000000000E+00  0.678775728058774E+01  0.561792798349121E-02
     chi_1_2=  0.100000000000000E+00  -.317493207341504E+01  -.113845265415753E-02
     chi_2_2=  0.100000000000000E+00  0.111161129907901E+02  0.188869217357531E-02
     chi_3_2=  0.100000000000000E+00  -.202957651004981E+01  -.154716393328840E-02
     chi_1_3=  0.100000000000000E+00  0.554724955556607E+01  0.290411202046388E-02
     chi_2_3=  0.100000000000000E+00  -.216694495173912E+01  -.144739895296312E-02
     chi_3_3=  0.100000000000000E+00  0.241337112642628E+02  0.914830759147766E-02
     chi_1_1=  0.110000000000000E+00  0.999127581074217E+01  0.340702911987521E-02
     chi_2_1=  0.110000000000000E+00  -.369143683561957E+01  -.221318608832580E-02
     chi_3_1=  0.110000000000000E+00  0.678859893694622E+01  0.618153533995827E-02
     chi_1_2=  0.110000000000000E+00  -.317510268561147E+01  -.125257149651164E-02
     chi_2_2=  0.110000000000000E+00  0.111163960969592E+02  0.207790886142145E-02
     chi_3_2=  0.110000000000000E+00  -.202980832487811E+01  -.170233658595688E-02
     chi_1_3=  0.110000000000000E+00  0.554768486229649E+01  0.319506890108214E-02
     chi_2_3=  0.110000000000000E+00  -.216716190053037E+01  -.159242225431607E-02
     chi_3_3=  0.110000000000000E+00  0.241350825775917E+02  0.100647800744658E-01
     chi_1_1=  0.120000000000000E+00  0.999178411390157E+01  0.371780350349339E-02
     chi_2_1=  0.120000000000000E+00  -.369176700442950E+01  -.241510576670464E-02
     chi_3_1=  0.120000000000000E+00  0.678952103402382E+01  0.674566217639557E-02
     chi_1_2=  0.120000000000000E+00  -.317528958924214E+01  -.136676866975972E-02
     chi_2_2=  0.120000000000000E+00  0.111167062198071E+02  0.226722502425984E-02
     chi_3_2=  0.120000000000000E+00  -.203006228843185E+01  -.185763988969598E-02
     chi_1_3=  0.120000000000000E+00  0.554816171202753E+01  0.348618186799274E-02
     chi_2_3=  0.120000000000000E+00  -.216739955536916E+01  -.173752662208302E-02
     chi_3_3=  0.120000000000000E+00  0.241365847485762E+02  0.109817221531260E-01
     chi_1_1=  0.130000000000000E+00  0.999233677899423E+01  0.402885098642317E-02
     chi_2_1=  0.130000000000000E+00  -.369212599515409E+01  -.261721395453431E-02
     chi_3_1=  0.130000000000000E+00  0.679052364916129E+01  0.731035618950567E-02
     chi_1_2=  0.130000000000000E+00  -.317549279596655E+01  -.148105137055772E-02
     chi_2_2=  0.130000000000000E+00  0.111170433741436E+02  0.245664979535759E-02
     chi_3_2=  0.130000000000000E+00  -.203033842015502E+01  -.201308585459809E-02
     chi_1_3=  0.130000000000000E+00  0.554868012802895E+01  0.377746519191690E-02
     chi_2_3=  0.130000000000000E+00  -.216765792834089E+01  -.188271946837277E-02
     chi_3_3=  0.130000000000000E+00  0.241382178472260E+02  0.118991767599468E-01
     chi_1_1=  0.140000000000000E+00  0.999293384653547E+01  0.434019459024198E-02
     chi_2_1=  0.140000000000000E+00  -.369251383575901E+01  -.281952654356272E-02
     chi_3_1=  0.140000000000000E+00  0.679160686649735E+01  0.787566519946888E-02
     chi_1_2=  0.140000000000000E+00  -.317571231846980E+01  -.159542681541412E-02
     chi_2_2=  0.140000000000000E+00  0.111174075760805E+02  0.264619233161552E-02
     chi_3_2=  0.140000000000000E+00  -.203063674120283E+01  -.216868652558138E-02
     chi_1_3=  0.140000000000000E+00  0.554924013560644E+01  0.406893316472603E-02
     chi_2_3=  0.140000000000000E+00  -.216793703258844E+01  -.202800821637440E-02
     chi_3_3=  0.140000000000000E+00  0.241399819496755E+02  0.128171868904733E-01
     chi_1_1=  0.150000000000000E+00  0.999357536032220E+01  0.465185740004350E-02
     chi_2_1=  0.150000000000000E+00  -.369293055647519E+01  -.302205946959305E-02
     chi_3_1=  0.150000000000000E+00  0.679277077698706E+01  0.844163716046009E-02
     chi_1_2=  0.150000000000000E+00  -.317594817046539E+01  -.170990224239200E-02
     chi_2_2=  0.150000000000000E+00  0.111177988430346E+02  0.283586181559341E-02
     chi_3_2=  0.150000000000000E+00  -.203095727444688E+01  -.232445398537675E-02
     chi_1_3=  0.150000000000000E+00  0.554984176210490E+01  0.436060010136784E-02
     chi_2_3=  0.150000000000000E+00  -.216823688231382E+01  -.217340030134503E-02
     chi_3_3=  0.150000000000000E+00  0.241418771381943E+02  0.137357956092661E-01
     chi_1_1=  0.160000000000000E+00  0.999426136744240E+01  0.496386256944854E-02
     chi_2_1=  0.160000000000000E+00  -.369337618980537E+01  -.322482871595935E-02
     chi_3_1=  0.160000000000000E+00  0.679401547842146E+01  0.900832017122038E-02
     chi_1_2=  0.160000000000000E+00  -.317620036669849E+01  -.182448491282260E-02
     chi_2_2=  0.160000000000000E+00  0.111182171937316E+02  0.302566745754861E-02
     chi_3_2=  0.160000000000000E+00  -.203130004448067E+01  -.248040035753542E-02
     chi_1_3=  0.160000000000000E+00  0.555048503691179E+01  0.465248034150570E-02
     chi_2_3=  0.160000000000000E+00  -.216855749277994E+01  -.231890317149066E-02
     chi_3_3=  0.160000000000000E+00  0.241439035011964E+02  0.146550460545657E-01
     chi_1_1=  0.170000000000000E+00  0.999499191828493E+01  0.527623332564407E-02
     chi_2_1=  0.170000000000000E+00  -.369385077053096E+01  -.342785031702169E-02
     chi_3_1=  0.170000000000000E+00  0.679534107544891E+01  0.957576248568813E-02
     chi_1_2=  0.170000000000000E+00  -.317646892294928E+01  -.193918211303138E-02
     chi_2_2=  0.170000000000000E+00  0.111186626482105E+02  0.321561849748952E-02
     chi_3_2=  0.170000000000000E+00  -.203166507762564E+01  -.263653780945882E-02
     chi_1_3=  0.170000000000000E+00  0.555116999146070E+01  0.494458825139462E-02
     chi_2_3=  0.170000000000000E+00  -.216889888031250E+01  -.246452428893690E-02
     chi_3_3=  0.170000000000000E+00  0.241460611332517E+02  0.155749814440072E-01
     chi_1_1=  0.180000000000000E+00  0.999576706655064E+01  0.558899297445235E-02
     chi_2_1=  0.180000000000000E+00  -.369435433571965E+01  -.363114036168218E-02
     chi_3_1=  0.180000000000000E+00  0.679674767959786E+01  0.101440125236937E-01
     chi_1_2=  0.180000000000000E+00  -.317675385603669E+01  -.205400115607763E-02
     chi_2_2=  0.180000000000000E+00  0.111191352278274E+02  0.340572420724466E-02
     chi_3_2=  0.180000000000000E+00  -.203205240193756E+01  -.279287855545245E-02
     chi_1_3=  0.180000000000000E+00  0.555189665923535E+01  0.523693822569414E-02
     chi_2_3=  0.180000000000000E+00  -.216926106230207E+01  -.261027113067792E-02
     chi_3_3=  0.180000000000000E+00  0.241483501350970E+02  0.164956450800349E-01
     chi_1_1=  0.190000000000000E+00  0.999658686926366E+01  0.590216490543234E-02
     chi_2_1=  0.190000000000000E+00  -.369488692473336E+01  -.383471499692343E-02
     chi_3_1=  0.190000000000000E+00  0.679823540930111E+01  0.107131188817225E-01
     chi_1_2=  0.190000000000000E+00  -.317705518382224E+01  -.216894938350848E-02
     chi_2_2=  0.190000000000000E+00  0.111196349552607E+02  0.359599389254868E-02
     chi_3_2=  0.190000000000000E+00  -.203246204721343E+01  -.294943485980551E-02
     chi_1_3=  0.190000000000000E+00  0.555266507577374E+01  0.552954468922265E-02
     chi_2_3=  0.190000000000000E+00  -.216964405720625E+01  -.275615118950181E-02
     chi_3_3=  0.190000000000000E+00  0.241507706136493E+02  0.174170803550665E-01
     chi_1_1=  0.200000000000000E+00  0.999745138678377E+01  0.621577259701561E-02
     chi_2_1=  0.200000000000000E+00  -.369544857923671E+01  -.403859043137093E-02
     chi_3_1=  0.200000000000000E+00  0.679980438992171E+01  0.112831303437508E-01
     chi_1_2=  0.200000000000000E+00  -.317737292521426E+01  -.228403416712829E-02
     chi_2_2=  0.200000000000000E+00  0.111201618545155E+02  0.378643689514640E-02
     chi_3_2=  0.200000000000000E+00  -.203289404499874E+01  -.310621903989800E-02
     chi_1_3=  0.200000000000000E+00  0.555347527867259E+01  0.582242209886871E-02
     chi_2_3=  0.200000000000000E+00  -.217004788455201E+01  -.290217197498076E-02
     chi_3_3=  0.200000000000000E+00  0.241533226820185E+02  0.183393307573089E-01
     chi_1_1=  0.210000000000000E+00  0.999836068281939E+01  0.652983962167872E-02
     chi_2_1=  0.210000000000000E+00  -.369603934320609E+01  -.424278293888069E-02
     chi_3_1=  0.210000000000000E+00  0.680145475378033E+01  0.118540958921587E-01
     chi_1_2=  0.210000000000000E+00  -.317770710017223E+01  -.239926291078457E-02
     chi_2_2=  0.210000000000000E+00  0.111207159509296E+02  0.397706259491607E-02
     chi_3_2=  0.210000000000000E+00  -.203334842859520E+01  -.326324346933700E-02
     chi_1_3=  0.210000000000000E+00  0.555432730759197E+01  0.611558494533759E-02
     chi_2_3=  0.210000000000000E+00  -.217047256493813E+01  -.304834101439368E-02
     chi_3_3=  0.210000000000000E+00  0.241560064595214E+02  0.192624398758835E-01
     chi_1_1=  0.220000000000000E+00  0.999931482444114E+01  0.684438965115430E-02
     chi_2_1=  0.220000000000000E+00  -.369665926293905E+01  -.444730886215389E-02
     chi_3_1=  0.220000000000000E+00  0.680318664018408E+01  0.124260647187253E-01
     chi_1_2=  0.220000000000000E+00  -.317805772971151E+01  -.251464305217122E-02
     chi_2_2=  0.220000000000000E+00  0.111212972711781E+02  0.416788041201307E-02
     chi_3_2=  0.220000000000000E+00  -.203382523306898E+01  -.342052058112413E-02
     chi_1_3=  0.220000000000000E+00  0.555522120426033E+01  0.640904775501156E-02
     chi_2_3=  0.220000000000000E+00  -.217091812003779E+01  -.319466585369980E-02
     chi_3_3=  0.220000000000000E+00  0.241588220716966E+02  0.201864514063847E-01
     chi_1_1=  0.230000000000000E+00  0.100003138820965E+02  0.715944646168349E-02
     chi_2_1=  0.230000000000000E+00  -.369730838706448E+01  -.465218461637996E-02
     chi_3_1=  0.230000000000000E+00  0.680500019545718E+01  0.129990862357106E-01
     chi_1_2=  0.230000000000000E+00  -.317842483590823E+01  -.263018206465032E-02
     chi_2_2=  0.230000000000000E+00  0.111219058432801E+02  0.435889980903506E-02
     chi_3_2=  0.230000000000000E+00  -.203432449525927E+01  -.357806287085587E-02
     chi_1_3=  0.230000000000000E+00  0.555615701247959E+01  0.670282509180863E-02
     chi_2_3=  0.230000000000000E+00  -.217138457260129E+01  -.334115405850744E-02
     chi_3_3=  0.230000000000000E+00  0.241617696503197E+02  0.211114091564738E-01
     chi_1_1=  0.240000000000000E+00  0.100013579296248E+02  0.747503393931102E-02
     chi_2_1=  0.240000000000000E+00  -.369798676655301E+01  -.485742669290957E-02
     chi_3_1=  0.240000000000000E+00  0.680689557297288E+01  0.135732100870283E-01
     chi_1_2=  0.240000000000000E+00  -.317880844190445E+01  -.274588745909344E-02
     chi_2_2=  0.240000000000000E+00  0.111225416966044E+02  0.455013029321015E-02
     chi_3_2=  0.240000000000000E+00  -.203484625378742E+01  -.373588289995866E-02
     chi_1_3=  0.240000000000000E+00  0.555713477813079E+01  0.699693155902315E-02
     chi_2_3=  0.240000000000000E+00  -.217187194645893E+01  -.348781321503998E-02
     chi_3_3=  0.240000000000000E+00  0.241648493334207E+02  0.220373570513468E-01
     chi_1_1=  0.250000000000000E+00  0.100024470442734E+02  0.779117608522630E-02
     chi_2_1=  0.250000000000000E+00  -.369869445472819E+01  -.506305166295928E-02
     chi_3_1=  0.250000000000000E+00  0.680887293318725E+01  0.141484861595151E-01
     chi_1_2=  0.250000000000000E+00  -.317920857191367E+01  -.286176678574354E-02
     chi_2_2=  0.250000000000000E+00  0.111232048618760E+02  0.474158141860906E-02
     chi_3_2=  0.250000000000000E+00  -.203539054906648E+01  -.389399329896074E-02
     chi_1_3=  0.250000000000000E+00  0.555815454917963E+01  0.729138180117890E-02
     chi_2_3=  0.250000000000000E+00  -.217238026652400E+01  -.363465093110823E-02
     chi_3_3=  0.250000000000000E+00  0.241680612652996E+02  0.229643391392456E-01
     chi_1_1=  0.260000000000000E+00  0.100035813067143E+02  0.810789702115209E-02
     chi_2_1=  0.260000000000000E+00  -.369943150727802E+01  -.526907618134939E-02
     chi_3_1=  0.260000000000000E+00  0.681093244367437E+01  0.147249645943013E-01
     chi_1_2=  0.260000000000000E+00  -.317962525122644E+01  -.297782763609850E-02
     chi_2_2=  0.260000000000000E+00  0.111238953711833E+02  0.493326278838262E-02
     chi_3_2=  0.260000000000000E+00  -.203595742331120E+01  -.405240677080259E-02
     chi_1_3=  0.260000000000000E+00  0.555921637568264E+01  0.758619050593471E-02
     chi_2_3=  0.260000000000000E+00  -.217290955879595E+01  -.378167483710195E-02
     chi_3_3=  0.260000000000000E+00  0.241714055965453E+02  0.238923995972088E-01
     chi_1_1=  0.270000000000000E+00  0.100047608010615E+02  0.842522099478314E-02
     chi_2_1=  0.270000000000000E+00  -.370019798226713E+01  -.547551699027631E-02
     chi_3_1=  0.270000000000000E+00  0.681307427916322E+01  0.153026957982867E-01
     chi_1_2=  0.270000000000000E+00  -.318005850621643E+01  -.309407764481757E-02
     chi_2_2=  0.270000000000000E+00  0.111246132579844E+02  0.512518405702590E-02
     chi_3_2=  0.270000000000000E+00  -.203654692054853E+01  -.421113609418801E-02
     chi_1_3=  0.270000000000000E+00  0.556032030979326E+01  0.788137240590709E-02
     chi_2_3=  0.270000000000000E+00  -.217345985036360E+01  -.392889258695313E-02
     chi_3_3=  0.270000000000000E+00  0.241748824840540E+02  0.248215827364207E-01
     chi_1_1=  0.280000000000000E+00  0.100059856148895E+02  0.874317238527767E-02
     chi_2_1=  0.280000000000000E+00  -.370099394014936E+01  -.568239092312176E-02
     chi_3_1=  0.280000000000000E+00  0.681529862157626E+01  0.158817304557284E-01
     chi_1_2=  0.280000000000000E+00  -.318050836434661E+01  -.321052449165163E-02
     chi_2_2=  0.280000000000000E+00  0.111253585571156E+02  0.531735493267053E-02
     chi_3_2=  0.280000000000000E+00  -.203715908662858E+01  -.437019412697791E-02
     chi_1_3=  0.280000000000000E+00  0.556146640576865E+01  0.817694228061746E-02
     chi_2_3=  0.280000000000000E+00  -.217403116940869E+01  -.407631185914815E-02
     chi_3_3=  0.280000000000000E+00  0.241784920910493E+02  0.257519330080960E-01
     chi_1_1=  0.290000000000000E+00  0.100072558392522E+02  0.906177570880344E-02
     chi_2_1=  0.290000000000000E+00  -.370181944378109E+01  -.588971490829973E-02
     chi_3_1=  0.290000000000000E+00  0.681760566006961E+01  0.164621195399435E-01
     chi_1_2=  0.290000000000000E+00  -.318097485417579E+01  -.332717590339863E-02
     chi_2_2=  0.290000000000000E+00  0.111261313047981E+02  0.550978517940599E-02
     chi_3_2=  0.290000000000000E+00  -.203779396923605E+01  -.452959380962872E-02
     chi_1_3=  0.290000000000000E+00  0.556265471997619E+01  0.847291495835613E-02
     chi_2_3=  0.290000000000000E+00  -.217462354520928E+01  -.422394035770813E-02
     chi_3_3=  0.290000000000000E+00  0.241822345871011E+02  0.266834950090019E-01
     chi_1_1=  0.300000000000000E+00  0.100085715687028E+02  0.938105562414133E-02
     chi_2_1=  0.300000000000000E+00  -.370267455843491E+01  -.609750597314339E-02
     chi_3_1=  0.300000000000000E+00  0.681999559107485E+01  0.170439143251342E-01
     chi_1_2=  0.300000000000000E+00  -.318145800536545E+01  -.344403965588534E-02
     chi_2_2=  0.300000000000000E+00  0.111269315386468E+02  0.570248461963211E-02
     chi_3_2=  0.300000000000000E+00  -.203845161790220E+01  -.468934816867782E-02
     chi_1_3=  0.300000000000000E+00  0.556388531090076E+01  0.876930531814726E-02
     chi_2_3=  0.300000000000000E+00  -.217523700814359E+01  -.437178581321231E-02
     chi_3_3=  0.300000000000000E+00  0.241861101481484E+02  0.276163134873762E-01
     chi_1_1=  0.310000000000000E+00  0.100099329013145E+02  0.970103693834859E-02
     chi_2_1=  0.310000000000000E+00  -.370355935181395E+01  -.630578124783341E-02
     chi_3_1=  0.310000000000000E+00  0.682246861834257E+01  0.176271663983386E-01
     chi_1_2=  0.310000000000000E+00  -.318195784868675E+01  -.356112357597651E-02
     chi_2_2=  0.310000000000000E+00  0.111277592976785E+02  0.589546313644323E-02
     chi_3_2=  0.310000000000000E+00  -.203913208401725E+01  -.484947032027782E-02
     chi_1_3=  0.310000000000000E+00  0.556515823915207E+01  0.906612829161579E-02
     chi_2_3=  0.310000000000000E+00  -.217587158969381E+01  -.451985598378197E-02
     chi_3_3=  0.310000000000000E+00  0.241901189565201E+02  0.285504333484351E-01
     chi_1_1=  0.320000000000000E+00  0.100113399387015E+02  0.100217446124846E-01
     chi_2_1=  0.320000000000000E+00  -.370447389406677E+01  -.651455796936963E-02
     chi_3_1=  0.320000000000000E+00  0.682502495298762E+01  0.182119276715131E-01
     chi_1_2=  0.320000000000000E+00  -.318247441602798E+01  -.367843554361284E-02
     chi_2_2=  0.320000000000000E+00  0.111286146223206E+02  0.608873067604631E-02
     chi_3_2=  0.320000000000000E+00  -.203983542084333E+01  -.500997347378218E-02
     chi_1_3=  0.320000000000000E+00  0.556647356747215E+01  0.936339886495293E-02
     chi_2_3=  0.320000000000000E+00  -.217652732245004E+01  -.466815865610798E-02
     chi_3_3=  0.320000000000000E+00  0.241942612009582E+02  0.294858996602552E-01
     chi_1_1=  0.330000000000000E+00  0.100127927860420E+02  0.103432037674012E-01
     chi_2_1=  0.330000000000000E+00  -.370541825780282E+01  -.672385348558767E-02
     chi_3_1=  0.330000000000000E+00  0.682766481353608E+01  0.187982503937529E-01
     chi_1_2=  0.330000000000000E+00  -.318300774040216E+01  -.379598349387899E-02
     chi_2_2=  0.330000000000000E+00  0.111294975544203E+02  0.628229725021397E-02
     chi_3_2=  0.330000000000000E+00  -.204056168352792E+01  -.517087093538432E-02
     chi_1_3=  0.330000000000000E+00  0.556783136074352E+01  0.966113208088076E-02
     chi_2_3=  0.330000000000000E+00  -.217720424011452E+01  -.481670164647625E-02
     chi_3_3=  0.330000000000000E+00  0.241985370766417E+02  0.304227576596706E-01
     chi_1_1=  0.340000000000000E+00  0.100142915521007E+02  0.106654396896010E-01
     chi_2_1=  0.340000000000000E+00  -.370639251810835E+01  -.693368525922245E-02
     chi_3_1=  0.340000000000000E+00  0.683038842597394E+01  0.193861871636545E-01
     chi_1_2=  0.340000000000000E+00  -.318355785595502E+01  -.391377541910286E-02
     chi_2_2=  0.340000000000000E+00  0.111304081372539E+02  0.647617293877424E-02
     chi_3_2=  0.340000000000000E+00  -.204131092911782E+01  -.533217611181256E-02
     chi_1_3=  0.340000000000000E+00  0.556923168599705E+01  0.995934304061189E-02
     chi_2_3=  0.340000000000000E+00  -.217790237750584E+01  -.496549280179541E-02
     chi_3_3=  0.340000000000000E+00  0.242029467852099E+02  0.313610527581050E-01
     chi_1_1=  0.350000000000000E+00  0.100158363492529E+02  0.109884778371655E-01
     chi_2_1=  0.350000000000000E+00  -.370739675256312E+01  -.714407087202027E-02
     chi_3_1=  0.350000000000000E+00  0.683319602379757E+01  0.199757909418264E-01
     chi_1_2=  0.350000000000000E+00  -.318412479797325E+01  -.403181937098751E-02
     chi_2_2=  0.350000000000000E+00  0.111313464155369E+02  0.667036789213818E-02
     chi_3_2=  0.350000000000000E+00  -.204208321657362E+01  -.549390251408323E-02
     chi_1_3=  0.350000000000000E+00  0.557067461242069E+01  0.102580469058020E-01
     chi_2_3=  0.350000000000000E+00  -.217862177056340E+01  -.511454000062241E-02
     chi_3_3=  0.350000000000000E+00  0.242074905347892E+02  0.323008305473668E-01
     chi_1_1=  0.360000000000000E+00  0.100174272935093E+02  0.113123438457558E-01
     chi_2_1=  0.360000000000000E+00  -.370843104125754E+01  -.735502802890162E-02
     chi_3_1=  0.360000000000000E+00  0.683608784806598E+01  0.205671150635546E-01
     chi_1_2=  0.360000000000000E+00  -.318470860289302E+01  -.415012346277726E-02
     chi_2_2=  0.360000000000000E+00  0.111323124354340E+02  0.686489233386787E-02
     chi_3_2=  0.360000000000000E+00  -.204287860678478E+01  -.565606376131464E-02
