#                \hbar \omega(eV)     Re(chi) (e^2*a_0^2/eV) Im(chi) (e^2*a_0^2/eV)
     chi_1_1=  0.180000000000000E+01  0.934894349767881E+01  0.497855756252193E-01
     chi_2_1=  0.180000000000000E+01  0.369308885587338E+01  0.382118714954965E-01
     chi_3_1=  0.180000000000000E+01  0.605067667927180E+01  0.993386219816213E-01
     chi_1_2=  0.180000000000000E+01  0.272282614559287E+01  0.957307025594197E-02
     chi_2_2=  0.180000000000000E+01  0.107160355028908E+02  0.223923128954884E-01
     chi_3_2=  0.180000000000000E+01  0.153948626065442E+01  0.102582269983848E-01
     chi_1_3=  0.180000000000000E+01  0.464529205100842E+01  0.470983016641016E-01
     chi_2_3=  0.180000000000000E+01  0.257005725431965E+01  0.314703623723407E-01
     chi_3_3=  0.180000000000000E+01  0.257389406578817E+02  0.189700344264718E+00
     chi_1_1=  0.180100000000000E+01  0.934965381371265E+01  0.498353876895339E-01
     chi_2_1=  0.180100000000000E+01  0.369363397150797E+01  0.382515103781665E-01
     chi_3_1=  0.180100000000000E+01  0.605209361780146E+01  0.994452445270409E-01
     chi_1_2=  0.180100000000000E+01  0.272296289898734E+01  0.957956795162393E-02
     chi_2_2=  0.180100000000000E+01  0.107163553991651E+02  0.224070557590848E-01
     chi_3_2=  0.180100000000000E+01  0.153963279051518E+01  0.102654820513206E-01
     chi_1_3=  0.180100000000000E+01  0.464596445992707E+01  0.471388458039984E-01
     chi_2_3=  0.180100000000000E+01  0.257050653436984E+01  0.314977511542293E-01
     chi_3_3=  0.180100000000000E+01  0.257416490621686E+02  0.189861227820148E+00
     chi_1_1=  0.180200000000000E+01  0.935036483949572E+01  0.498852538602312E-01
     chi_2_1=  0.180200000000000E+01  0.369417965186366E+01  0.382911943251746E-01
     chi_3_1=  0.180200000000000E+01  0.605351207514664E+01  0.995519933489128E-01
     chi_1_2=  0.180200000000000E+01  0.272309974517671E+01  0.958606784625489E-02
     chi_2_2=  0.180200000000000E+01  0.107166755059966E+02  0.224218028891652E-01
     chi_3_2=  0.180200000000000E+01  0.153977942397908E+01  0.102727400278858E-01
     chi_1_3=  0.180200000000000E+01  0.464663744734331E+01  0.471794205535154E-01
     chi_2_3=  0.180200000000000E+01  0.257095620520080E+01  0.315251610488452E-01
     chi_3_3=  0.180200000000000E+01  0.257443597620891E+02  0.190022229338491E+00
     chi_1_1=  0.180300000000000E+01  0.935107657579692E+01  0.499351742331854E-01
     chi_2_1=  0.180300000000000E+01  0.369472589758080E+01  0.383309234166465E-01
     chi_3_1=  0.180300000000000E+01  0.605493205310168E+01  0.996588686727906E-01
     chi_1_2=  0.180300000000000E+01  0.272323668419238E+01  0.959256994176840E-02
     chi_2_2=  0.180300000000000E+01  0.107169958234463E+02  0.224365542894051E-01
     chi_3_2=  0.180300000000000E+01  0.153992616108787E+01  0.102800009307139E-01
     chi_1_3=  0.180300000000000E+01  0.464731101369337E+01  0.472200259522289E-01
     chi_2_3=  0.180300000000000E+01  0.257140626711341E+01  0.315525920835578E-01
     chi_3_3=  0.180300000000000E+01  0.257470727593240E+02  0.190183348971774E+00
     chi_1_1=  0.180400000000000E+01  0.935178902338646E+01  0.499851489044746E-01
     chi_2_1=  0.180400000000000E+01  0.369527270930090E+01  0.383706977328789E-01
     chi_3_1=  0.180400000000000E+01  0.605635355346408E+01  0.997658707247108E-01
     chi_1_2=  0.180400000000000E+01  0.272337371606577E+01  0.959907424009969E-02
     chi_2_2=  0.180400000000000E+01  0.107173163515751E+02  0.224513099634829E-01
     chi_3_2=  0.180400000000000E+01  0.154007300188332E+01  0.102872647624409E-01
     chi_1_3=  0.180400000000000E+01  0.464798515941406E+01  0.472606620397725E-01
     chi_2_3=  0.180400000000000E+01  0.257185672040896E+01  0.315800442857761E-01
     chi_3_3=  0.180400000000000E+01  0.257497880555569E+02  0.190344586872243E+00
     chi_1_1=  0.180500000000000E+01  0.935250218303594E+01  0.500351779703812E-01
     chi_2_1=  0.180500000000000E+01  0.369582008766660E+01  0.384105173543394E-01
     chi_3_1=  0.180500000000000E+01  0.605777657803456E+01  0.998729997311916E-01
     chi_1_2=  0.180500000000000E+01  0.272351084082833E+01  0.960558074318516E-02
     chi_2_2=  0.180500000000000E+01  0.107176370904441E+02  0.224660699150793E-01
     chi_3_2=  0.180500000000000E+01  0.154021994640725E+01  0.102945315257045E-01
     chi_1_3=  0.180500000000000E+01  0.464865988494278E+01  0.473013288558358E-01
     chi_2_3=  0.180500000000000E+01  0.257230756538911E+01  0.316075176829483E-01
     chi_3_3=  0.180500000000000E+01  0.257525056524734E+02  0.190505943192363E+00
     chi_1_1=  0.180600000000000E+01  0.935321605551831E+01  0.500852615273924E-01
     chi_2_1=  0.180600000000000E+01  0.369636803332167E+01  0.384503823616672E-01
     chi_3_1=  0.180600000000000E+01  0.605920112861703E+01  0.999802559192355E-01
     chi_1_2=  0.180600000000000E+01  0.272364805851155E+01  0.961208945296282E-02
     chi_2_2=  0.180600000000000E+01  0.107179580401143E+02  0.224808341478779E-01
     chi_3_2=  0.180600000000000E+01  0.154036699470150E+01  0.103018012231447E-01
     chi_1_3=  0.180600000000000E+01  0.464933519071741E+01  0.473420264401644E-01
     chi_2_3=  0.180600000000000E+01  0.257275880235592E+01  0.316350123025610E-01
     chi_3_3=  0.180600000000000E+01  0.257552255517611E+02  0.190667418084804E+00
     chi_1_1=  0.180700000000000E+01  0.935393064160791E+01  0.501353996722007E-01
     chi_2_1=  0.180700000000000E+01  0.369691654691103E+01  0.384902928356731E-01
